"anime_id","title","type","source","episodes","status","rating","score","scored_by","rank","popularity","members","favorites","premiered","broadcast","producer","producer_count","licensor","licensor_count","studio","studio_count","genre","genre_count","duration_min","aired_from_year"
2562,"Shion no Ou","TV","Manga",22,"Finished Airing","PG-13 - Teens 13 or older",7.63,8241,1280,2440,23636,77,"Fall 2007","Unknown","Yomiko Advertising, Pony Canyon, Fuji TV, DAX Production",4,"",0,"Studio Deen",1,"Drama, Game, Mystery, Thriller",4,23,2007
3559,"Stringendo: Angel-tachi no Private Lesson","OVA","Manga",12,"Finished Airing","Rx - Hentai",7.54,3459,NA,3669,10092,118,"","","Pink Pineapple",1,"",0,"Flavors Soft",1,"Hentai",1,27,2006
28673,"Duan Nao","ONA","Manga",16,"Finished Airing","R - 17+ (violence & profanity)",6.61,482,5152,5513,3674,8,"","","Yaoqi",1,"",0,"Haoliners Animation League",1,"Mystery, Sci-Fi, Shounen, Thriller",4,14,2014
10029,"Coquelicot-zaka kara","Movie","Manga",1,"Finished Airing","G - All Ages",7.99,38941,564,1170,70281,356,"","","Nippon Television Network",1,"GKIDS",1,"Studio Ghibli",1,"Historical, Romance, School, Shoujo",4,95,2011
30741,"Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",6.79,1356,NA,5394,3859,21,"","","",0,"",0,"PoRO",1,"Hentai",1,30,2015
1050,"Bobobo-bo Bo-bobo","TV","Manga",76,"Finished Airing","PG-13 - Teens 13 or older",7.56,19251,1456,1516,51183,752,"Fall 2003","Unknown","Avex Entertainment, Dentsu, TV Asahi",3,"Viz Media",1,"Toei Animation",1,"Sci-Fi, Adventure, Comedy, Shounen",4,25,2003
8829,"Shounen Ashibe (TV)","TV","4-koma manga",37,"Finished Airing","G - All Ages",5.78,46,12128,10408,311,1,"Spring 1991","Thursdays at 19:00 (JST)","TBS",1,"",0,"Life Work",1,"Comedy, Slice of Life",2,25,1991
31234,"Himouto! Umaru-chanS","Special","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",6.98,13467,3639,2118,29805,61,"","","",0,"Sentai Filmworks",1,"Doga Kobo",1,"Comedy, Seinen, Slice of Life",3,2,2015
8598,"Yuki","Movie","Book",1,"Finished Airing","G - All Ages",6.4,72,6017,9205,600,2,"","","Nikkatsu",1,"",0,"Mushi Production",1,"Adventure, Demons, Fantasy",3,89,1981
8550,"Dr. Slump Movie 10: Arale no Bikkuriman","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.14,187,6952,8965,686,0,"","","",0,"",0,"Toei Animation",1,"Comedy, Sci-Fi, Shounen",3,50,1999
19285,"Shingeki no Kyojin: Ano Hi Kara","Special","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",7.02,34249,3508,1285,63607,160,"","","Production I.G, Mainichi Broadcasting System, Shingeki no Kyojin Team",3,"Funimation",1,"Wit Studio",1,"Action, Drama, Fantasy, Shounen, Super Power",5,24,2013
33434,"Heybot!","TV","Original",50,"Finished Airing","PG - Children",5.88,197,7618,7802,1266,13,"Fall 2016","Sundays at 07:00 (JST)","Bandai",1,"",0,"Bandai Namco Pictures",1,"Sci-Fi, Comedy, Parody, Kids",4,23,2016
2045,"Mahou no Tenshi Creamy Mami: Eien no Once More","OVA","Original",1,"Finished Airing","G - All Ages",6.4,179,5995,9046,659,0,"","","",0,"",0,"Studio Pierrot",1,"Comedy, Fantasy, Magic, Romance, Shoujo",5,87,1984
16870,"The Last: Naruto the Movie","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.88,98895,748,520,155274,695,"","","TV Tokyo, Shueisha",2,"Viz Media",1,"Studio Pierrot",1,"Action, Super Power, Romance, Martial Arts, Shounen",5,112,2014
18619,"Girls und Panzer: Kore ga Hontou no Anzio-sen Desu!","OVA","Original",1,"Finished Airing","PG-13 - Teens 13 or older",7.76,13530,969,2438,23628,35,"","","",0,"Sentai Filmworks",1,"Actas",1,"Military, Sports, School",3,38,2014
15307,"Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!","Movie","Original",1,"Finished Airing","G - All Ages",7.44,1326,1868,6150,2772,4,"","","",0,"",0,"Toei Animation",1,"Fantasy, Kids, Magic, Shoujo",4,71,2012
22537,"Yami Shibai 2","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",6.55,14511,5435,2372,24762,18,"Summer 2014","Unknown","TV Tokyo",1,"Sentai Filmworks",1,"ILCA",1,"Dementia, Horror, Supernatural",3,4,2014
33013,"Super Lovers OVA","OVA","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",7.77,2845,953,3308,12999,45,"","","Kadokawa Shoten",1,"Funimation",1,"Studio Deen",1,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",5,23,2016
4106,"Trigun: Badlands Rumble","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",8.05,46998,498,1002,84119,199,"","","flying DOG, Sunny Side Up, Studio Jack, Shounen Gahousha",4,"Funimation",1,"Madhouse",1,"Action, Sci-Fi, Adventure, Comedy, Drama, Shounen",6,90,2010
31245,"Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai","Movie","Music",1,"Finished Airing","PG-13 - Teens 13 or older",7.42,32559,1958,1115,74160,300,"","","Aniplex, Dentsu, Kadokawa Shoten, Movic, Fuji TV, Milestone Music Publishing, Lawson, Music Ray&#039;n",8,"Aniplex of America",1,"Qualia Animation",1,"Romance, School",2,63,2016
30885,"Noragami Aragoto OVA","OVA","Manga",2,"Finished Airing","PG-13 - Teens 13 or older",8.09,53117,450,839,103484,245,"","","",0,"",0,"Bones",1,"Action, Adventure, Comedy, Supernatural, Shounen",5,23,2015
34978,"Nobunaga no Shinobi: Ise Kanegasaki-hen","TV","4-koma manga",26,"Finished Airing","PG - Children",7.14,3116,3048,4305,6813,5,"Spring 2017","Saturdays at 01:35 (JST)","",0,"",0,"TMS Entertainment",1,"Comedy, Historical",2,3,2017
12149,"AKB0048","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",7.5,19884,1624,1656,44615,598,"Spring 2012","Unknown","Starchild Records, Magic Capsule, GANSIS",3,"Sentai Filmworks",1,"Satelight",1,"Music, Sci-Fi",2,23,2012
36531,"Shinkansen Henkei Robo Shinkalion The Animation","TV","Other",0,"Currently Airing","PG - Children",6.06,212,7219,8080,1112,3,"Winter 2018","Saturdays at 07:00 (JST)","TBS",1,"",0,"OLM",1,"Action, Kids, Mecha, Sci-Fi",4,24,2018
21851,"Tesagure! Bukatsumono Encore","TV","Original",12,"Finished Airing","PG-13 - Teens 13 or older",7.14,1004,3060,5977,2986,12,"Winter 2014","Unknown","VAP, Bouncy, Just Pro, JP Room",4,"",0,"Yaoyorozu",1,"Parody, School, Slice of Life",3,11,2014
9435,"Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase","OVA","Visual novel",2,"Finished Airing","Rx - Hentai",7.09,3183,NA,3980,8239,59,"","","Pink Pineapple",1,"",0,"Office Take Off",1,"Hentai",1,28,2010
20785,"Mahouka Koukou no Rettousei","TV","Light novel",26,"Finished Airing","PG-13 - Teens 13 or older",7.74,235728,1021,102,436215,7002,"Spring 2014","Sundays at 00:30 (JST)","Aniplex, Square Enix, Movic, ASCII Media Works",4,"Aniplex of America",1,"Madhouse",1,"Action, Sci-Fi, Supernatural, Magic, Romance, School",6,23,2014
15451,"High School DxD New","TV","Light novel",12,"Finished Airing","R+ - Mild Nudity",7.79,258751,897,122,399935,3614,"Summer 2013","Sundays at 20:30 (JST)","Genco, Fujimi Shobo",2,"Funimation",1,"TNK",1,"Action, Harem, Comedy, Demons, Romance, Ecchi, School",7,24,2013
16728,"Tatakae!! Ramenman (Movie)","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.03,70,7295,10560,284,1,"","","",0,"",0,"Toei Animation",1,"Action, Adventure, Martial Arts, Shounen",4,25,1988
20243,"Gatapishi","TV","4-koma manga",199,"Finished Airing","PG - Children",6,29,10187,11896,153,0,"Spring 1990","Unknown","TV Asahi",1,"",0,"Shin-Ei Animation",1,"Comedy, Slice of Life",2,10,1990
397,"Seikai no Senki II","TV","Light novel",10,"Finished Airing","PG-13 - Teens 13 or older",7.93,8618,645,2972,16117,100,"Summer 2001","Unknown","Bandai Visual, WOWOW, BeSTACK",3,"Funimation, Bandai Entertainment",2,"Sunrise",1,"Action, Military, Romance, Sci-Fi, Space",5,25,2001
864,"Mobile Suit Gundam SEED MSV Astray","OVA","Original",2,"Finished Airing","PG-13 - Teens 13 or older",6.44,4011,5846,3926,8490,8,"","","",0,"",0,"Sunrise",1,"Space, Mecha, Military, Sci-Fi",4,7,2004
5600,"Little El Cid no Bouken","TV","Original",26,"Finished Airing","G - All Ages",6.35,105,6192,10095,367,1,"Winter 1984","Not scheduled once per week","",0,"",0,"Nippon Animation",1,"Kids, Adventure, Historical",3,25,1984
1581,"Gift: Eternal Rainbow","TV","Visual novel",12,"Finished Airing","PG-13 - Teens 13 or older",6.74,11076,4575,2364,24889,26,"Fall 2006","Unknown","Studio Jack",1,"",0,"OLM",1,"Comedy, Drama, Harem, Magic, Romance, School",6,24,2006
24845,"Nyanfuru","TV","Original",0,"Currently Airing","G - All Ages",5.59,22,11546,10508,295,0,"Winter 2014","Not scheduled once per week","",0,"",0,"MMDGP",1,"Comedy, Music",2,1,2014
15783,"Lupin III: Touhou Kenbunroku - Another Page","Special","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.92,890,3846,6426,2459,2,"","","",0,"",0,"TMS Entertainment",1,"Action, Adventure, Mystery, Comedy, Seinen",5,90,2012
56,"Avenger","TV","Original",13,"Finished Airing","R - 17+ (violence & profanity)",5.97,5305,7408,3221,13748,18,"Fall 2003","Unknown","Production I.G",1,"Bandai Entertainment",1,"Bee Train, Xebec",2,"Adventure, Fantasy, Sci-Fi, Shounen",4,24,2003
8230,"True Tears Epilogue","Music","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.73,4921,4647,3781,9382,3,"","","Bandai Visual, Lantis",2,"",0,"P.A. Works",1,"Romance, Music, Drama",3,3,2010
29715,"Nar Doma","TV","Web manga",26,"Finished Airing","PG-13 - Teens 13 or older",5.53,67,8327,6626,2233,2,"Spring 2015","Sundays at 04:50 (JST)","comico",1,"",0,"Kachidoki Studio",1,"Comedy",1,2,2015
9177,"Burning Blood","OVA","Manga",3,"Finished Airing","R - 17+ (violence & profanity)",6.28,55,6460,9862,416,0,"","","",0,"",0,"Magic Bus",1,"Sports, Shounen",2,41,1990
2549,"Perrine Monogatari","TV","Novel",53,"Finished Airing","G - All Ages",7.63,543,1278,6404,2478,9,"Winter 1978","Sundays at 19:30 (JST)","Bandai Visual",1,"",0,"Nippon Animation",1,"Slice of Life, Historical, Drama, Shoujo",4,25,1977
1965,"Sola","TV","Manga",13,"Finished Airing","PG-13 - Teens 13 or older",7.31,37505,2404,1040,79911,414,"Spring 2007","Unknown","Lantis",1,"Bandai Entertainment",1,"Nomad",1,"Drama, Romance, Slice of Life, Supernatural",4,24,2007
10507,"Inazuma Eleven Go","TV","Game",47,"Finished Airing","G - All Ages",7.21,16831,2775,2157,29046,217,"Spring 2011","Unknown","TV Tokyo, Dentsu, Half H.P Studio, TV Tokyo Music, Studio Jack",5,"",0,"OLM",1,"Shounen, Sports, Super Power",3,24,2011
9568,"Peace Maker Kurogane Special","Special","Manga",1,"Finished Airing","PG - Children",6.84,477,4160,7005,1876,2,"","","",0,"",0,"Gonzo",1,"Action, Comedy, Samurai, Historical, Drama, Shounen",6,17,2003
18063,"Tiger Mask Fuku Men League Sen","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.54,96,5468,9782,435,1,"","","",0,"",0,"Toei Animation",1,"Sports, Shounen",2,53,1970
1074,"Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen taikai Kaisai!!","OVA","Game",1,"Finished Airing","PG-13 - Teens 13 or older",6.86,29232,4083,1485,52439,175,"","","",0,"",0,"Studio Pierrot",1,"Adventure, Comedy, Game, Shounen",4,27,2005
2292,"Bouken! Iczer 3","OVA","Original",6,"Finished Airing","R - 17+ (violence & profanity)",5.96,649,7431,7335,1592,10,"","","Artmic",1,"",0,"AIC, Darts",2,"Action, Adventure, Sci-Fi",3,30,1990
1546,"Negima!?","TV","Manga",26,"Finished Airing","PG-13 - Teens 13 or older",7.15,23091,3001,1401,57144,299,"Fall 2006","Unknown","GANSIS",1,"Funimation, Sentai Filmworks",2,"Shaft",1,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School",9,23,2006
2154,"Tekkon Kinkreet","Movie","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",8.07,27021,472,1342,60525,954,"","","Aniplex, Tokyo MX, Beyond C.",3,"Sony Pictures Entertainment",1,"Studio 4°C",1,"Action, Adventure, Psychological, Supernatural",4,111,2006
23121,"Jinsei","TV","Light novel",13,"Finished Airing","PG-13 - Teens 13 or older",6.55,17199,5409,1550,49058,54,"Summer 2014","Sundays at 22:00 (JST)","VAP, Yomiuri Telecasting",2,"Funimation",1,"feel.",1,"Comedy, School, Slice of Life",3,24,2014
53,"Ai Yori Aoshi","TV","Manga",24,"Finished Airing","PG-13 - Teens 13 or older",7.21,39166,2756,1064,77920,409,"Spring 2002","Unknown","Movic, Fuji TV, Pioneer LDC, Cosmic Ray",4,"Funimation, Geneon Entertainment USA",2,"J.C.Staff",1,"Comedy, Drama, Harem, Romance, Slice of Life",5,23,2002
36563,"Megalo Box","TV","Original",13,"Currently Airing","R - 17+ (violence & profanity)",8.44,18547,143,855,102178,324,"Spring 2018","Fridays at 01:28 (JST)","",0,"",0,"TMS Entertainment",1,"Action, Drama, Sci-Fi, Shounen, Slice of Life, Sports",6,24,2018
35806,"Haikyuu!!: vs ""Akaten""","OVA","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.71,5154,1076,3320,12946,11,"","","",0,"",0,"Production I.G",1,"Sports, Shounen",2,24,2016
31658,"Kuroko no Basket Movie 4: Last Game","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",8.29,32369,249,1129,73291,473,"","","Bandai Visual",1,"",0,"Production I.G",1,"Sports, School, Shounen",3,90,2017
36884,"Hisone to Maso-tan","TV","Original",0,"Currently Airing","PG-13 - Teens 13 or older",7.5,2327,1634,2603,21092,27,"Spring 2018","Fridays at 00:00 (JST)","",0,"",0,"Bones",1,"Military, Comedy, Drama, Fantasy",4,24,2018
6164,"Aoi Hana","TV","Manga",11,"Finished Airing","PG-13 - Teens 13 or older",7.25,21779,2599,1427,55586,311,"Summer 2009","Thursdays at 02:08 (JST)","Fuji TV, Fuji Pacific Music Publishing",2,"Nozomi Entertainment",1,"J.C.Staff",1,"Romance, Slice of Life, Shoujo Ai",3,22,2009
33193,"Shi Wan Ge Leng Xiaohua","ONA","Web manga",12,"Finished Airing","PG-13 - Teens 13 or older",6.43,44,12030,10657,270,0,"","","Yaoqi",1,"",0,"L²Studio",1,"Comedy, Parody",2,7,2012
17871,"Yonhyakunijuu Renpai Girl","Special","Light novel",1,"Finished Airing","PG-13 - Teens 13 or older",5.95,1380,7471,5529,3646,10,"","","",0,"",0,"Trigger",1,"Comedy, Romance, School",3,2,2013
511,"Kidou Shinsengumi Moeyo Ken TV","TV","Game",13,"Finished Airing","PG-13 - Teens 13 or older",6.26,1306,6548,5341,3940,2,"Summer 2005","Saturdays at 01:30 (JST)","Picture Magic",1,"ADV Films, Funimation",2,"Trinet Entertainment",1,"Adventure, Comedy, Historical, Fantasy",4,25,2005
36864,"Akkun to Kanojo","TV","Manga",0,"Currently Airing","PG-13 - Teens 13 or older",6.51,4150,5542,2302,25948,15,"Spring 2018","Fridays at 22:30 (JST)","",0,"",0,"Yumeta Company",1,"Comedy, Romance, School, Josei",4,3,2018
10165,"Nichijou","TV","Manga",26,"Finished Airing","PG-13 - Teens 13 or older",8.52,151872,96,136,377617,12447,"Spring 2011","Sundays at 02:20 (JST)","Lantis, Kadokawa Shoten, Movic, Rakuonsha, Kadokawa Pictures Japan, KlockWorx, Animation Do",7,"Funimation, Bandai Entertainment",2,"Kyoto Animation",1,"Slice of Life, Comedy, School",3,23,2011
26163,"Ganbare! Lulu Lolo 2nd Season","TV","Picture book",26,"Finished Airing","PG - Children",5,10,10173,11946,151,0,"Fall 2014","Thursdays at 17:25 (JST)","NHK",1,"",0,"Fanworks",1,"Kids, Slice of Life",2,5,2014
30313,"Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi","Movie","Picture book",1,"Finished Airing","PG - Children",5.53,15,10706,11698,166,0,"","","",0,"",0,"Ajia-Do",1,"Adventure, Comedy",2,0,2015
36166,"Fireball Humorous","TV","Original",3,"Finished Airing","G - All Ages",5.59,326,8212,6890,1968,3,"Fall 2017","Fridays at 21:55 (JST)","Walt Disney Studios",1,"",0,"Jinnis Animation Studios",1,"Sci-Fi, Comedy",2,2,2017
9154,"Kindaichi Shounen no Jikenbo Movie 2: Satsuriku no Deep Blue","Movie","Light novel",1,"Finished Airing","None",7.1,218,3210,8422,928,5,"","","",0,"",0,"Toei Animation",1,"Mystery, Shounen",2,90,1999
34964,"Killing Bites","TV","Manga",12,"Finished Airing","R+ - Mild Nudity",6.86,23540,4072,1221,66845,203,"Winter 2018","Saturdays at 02:25 (JST)","Sotsu, Mainichi Broadcasting System, NBCUniversal Entertainment Japan, Medicos Entertainment, Fields, KLab",6,"",0,"LIDENFILMS",1,"Action, Sci-Fi, Ecchi, Seinen",4,24,2018
25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.","Special","4-koma manga",1,"Finished Airing","PG-13 - Teens 13 or older",6.93,4353,3808,4120,7642,2,"","","",0,"",0,"feel.",1,"Slice of Life, Comedy, Seinen",3,23,2014
7915,"Otaku no Seiza","OVA","Game",2,"Finished Airing","R+ - Mild Nudity",5.68,158,8046,9388,538,0,"","","KSS",1,"",0,"Bee Media, 81 Produce",2,"Comedy, Parody",2,24,1994
9201,"Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky","OVA","Manga",3,"Finished Airing","R+ - Mild Nudity",7.73,24725,1028,1581,47555,140,"","","",0,"",0,"Satelight",1,"Action, Comedy, Ecchi, Shounen, Sports",5,28,2010
5246,"Adesugata Mahou no Sannin Musume","OVA","Original",1,"Finished Airing","PG-13 - Teens 13 or older",5.42,193,8504,8913,703,0,"","","",0,"",0,"Studio Pierrot",1,"Magic, Comedy, Shoujo",3,29,1986
14045,"Mangirl!","TV","Manga",13,"Finished Airing","PG-13 - Teens 13 or older",5.99,9623,7375,2500,22539,16,"Winter 2013","Unknown","Earth Star Entertainment",1,"",0,"Doga Kobo",1,"Comedy, Slice of Life",2,3,2013
34125,"High School Fleet OVA","OVA","Original",2,"Finished Airing","PG-13 - Teens 13 or older",7.21,3798,2776,3652,10196,20,"","","Cromea",1,"",0,"Production IMS",1,"Action, Military, School",3,24,2017
292,"Dear Boys","TV","Manga",26,"Finished Airing","PG-13 - Teens 13 or older",6.95,7069,3733,3084,14891,43,"Spring 2003","Unknown","OB Planning",1,"Bandai Entertainment",1,"A.C.G.T.",1,"Drama, Shounen, Sports",3,24,2003
31237,"Ganbare-bu Next!","TV","Original",6,"Finished Airing","G - All Ages",4.87,15,10183,12488,123,0,"Summer 2015","Mondays at 00:45 (JST)","Fuji TV",1,"",0,"Doga Kobo",1,"Comedy, Sports",2,2,2015
3874,"Ashita e Free Kick","TV","Original",52,"Finished Airing","PG-13 - Teens 13 or older",6.65,439,4953,7838,1245,3,"Spring 1992","Tuesdays at 17:00 (JST)","Ashi Production",1,"",0,"Production Reed",1,"Sports",1,23,1992
8246,"Naruto: Shippuuden Movie 4 - The Lost Tower","Movie","Manga",1,"Finished Airing","PG-13 - Teens 13 or older",7.53,66565,1557,767,112262,153,"","","Toho",1,"Viz Media",1,"Studio Pierrot",1,"Action, Comedy, Martial Arts, Shounen, Super Power",5,85,2010
8525,"Kami nomi zo Shiru Sekai","TV","Manga",12,"Finished Airing","PG-13 - Teens 13 or older",7.88,205649,739,143,365177,4779,"Fall 2010","Thursdays at 01:50 (JST)","TV Tokyo, Geneon Universal Entertainment",2,"Sentai Filmworks",1,"Manglobe",1,"Comedy, Harem, Romance, Shounen, Supernatural",5,23,2010
32034,"Soukyuu no Fafner: Dead Aggressor - Exodus Special","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",7.22,216,2747,8454,913,1,"","","",0,"",0,"Xebec Zwei",1,"Action, Military, Sci-Fi, Drama, Mecha",5,35,2015
1487,".hack//Unison","Special","Original",1,"Finished Airing","PG-13 - Teens 13 or older",6.79,9054,4346,2767,18481,16,"","","Bandai Visual, Bandai",2,"Bandai Entertainment",1,"Bee Train",1,"Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",6,24,2003
3935,"Karakuri Kiden: Hiwou Senki","TV","Original",26,"Finished Airing","None",6.67,216,4893,8465,903,1,"Fall 2000","Tuesdays at 18:30 (JST)","Bandai Visual",1,"Bandai Entertainment",1,"Bones",1,"Action, Adventure, Mecha, Historical",4,25,2000
2505,"Ringetsu The Animation","OVA","Visual novel",3,"Finished Airing","Rx - Hentai",6.76,1564,NA,5277,4077,14,"","","Milky Animation Label",1,"JapanAnime",1,"Flavors Soft",1,"Hentai",1,27,2006
1795,"Dirty Pair: Bouryaku no 005-bin","OVA","Light novel",1,"Finished Airing","PG-13 - Teens 13 or older",6.91,1001,3868,6495,2380,2,"","","",0,"ADV Films, Nozomi Entertainment",2,"Sunrise",1,"Action, Sci-Fi, Adventure, Comedy, Police",5,59,1990
3460,"Bosco Daibouken","TV","Book",26,"Finished Airing","PG - Children",7.18,358,2882,8537,871,4,"Fall 1986","Unknown","",0,"",0,"Nippon Animation",1,"Kids, Adventure, Fantasy",3,25,1986
17187,"Ghost in the Shell: Arise - Border:1 Ghost Pain","Movie","Manga",1,"Finished Airing","R - 17+ (violence & profanity)",7.57,20524,1425,1747,41154,53,"","","Bandai Visual",1,"Funimation",1,"Production I.G",1,"Mecha, Police, Psychological, Sci-Fi",4,58,2013
21105,"Love Stage!!","TV","Manga",10,"Finished Airing","PG-13 - Teens 13 or older",7.62,66027,1301,721,118982,1332,"Summer 2014","Thursdays at 01:05 (JST)","Kadokawa Shoten",1,"Sentai Filmworks",1,"J.C.Staff",1,"Comedy, Romance, Shounen Ai",3,23,2014
98,"Mai-HiME","TV","Original",26,"Finished Airing","PG-13 - Teens 13 or older",7.55,41260,1500,986,86053,1205,"Fall 2004","Fridays at 01:30 (JST)","Bandai Visual, TV Tokyo Music, Studio Zain",3,"Funimation, Bandai Entertainment",2,"Sunrise",1,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",9,23,2004
32084,"Watashitachi, Luck Logic-bu!","TV","Card game",12,"Finished Airing","PG-13 - Teens 13 or older",5.39,470,8560,6305,2589,2,"Winter 2016","Unknown","Bushiroad",1,"",0,"Doga Kobo",1,"Game, Comedy, School",3,1,2016
34738,"Sengoku Choujuu Giga: Otsu","TV","Original",13,"Finished Airing","PG-13 - Teens 13 or older",5.93,963,7508,6871,1985,0,"Winter 2017","Sundays at 01:57 (JST)","King Records",1,"",0,"ILCA",1,"Historical, Demons, Supernatural, Samurai",4,3,2017
